JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2458200.025307,7.6,0.1,,B,LPAE,,000-BMP-922,000-BMP-925,X22784CVL,,0,1.233,Z,15.06372,16.25368,,ASASSN-18FV,AAVSO,STD,,,,
2458200.250,7.0,,,Vis.,BNK,,70,,X22783B,FADING,,,Z,,,,NOVA CAR 2018,AAVSO,STD,,,,
2458200.2896,7.3,,,Vis.,PEX,,70,74,X22783B,,,,Z,,,,ASASSN-18fv,AAVSO,STD,,,,
2458200.41250,6.9,,,Vis.,AAX,B,65,70,X22768BL,"""Twilight, 60mm f/15 refractor, eyepice 32mm.""",,,Z,,,,ASASSN-18FV,NEOA-JBS,STD,,,,
2458200.5090,6.64,,,Vis.,OSE,,65,68,X22781LN,,,,Z,,,,ASASSN-18fv,AAVSO,STD,,,,
2458201.05694,7.2,,,Vis.,PEX,,71,74,X22783B,,,,Z,,,,ASASSN-18fv,AAVSO,STD,,,,
2458201.3082,6.594,0.006,,TG,BLD,,ensemble,000-BMP-938,X22786FUY,,0,1.231,Z,,7.119,,ASASSN-18FV,ASSA,STD,,,,
2458201.49306,6.9,,,Vis.,PLA,,6.5,7.2,X22786HOO,Binocular 20x80,,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458201.51042,6.38,,,Vis.,LOCA,,HD 91533,SAO238529,X22786N,,,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458201.51389,6.6,,,Vis.,SWQ,BU,63,71,X22781B,15x70 Binoculars,,,Z,,,,ASASSN-18FV,REA,STD,,,,
2458201.57480,6.516,0.005,,CV,JFRA,,ENSEMBLE,000-BMP-938,X22791DY,CLEAR=TR+TG+TB|KMAGERR=0.004|TEXP=20X5S,1,1.622,Z,,7.242,2458201.57757,N CAR 2018,AAVSO,STD,,,,
2458201.5826,6.47,,,Vis.,OSE,,63SE,65,X22781LN,,,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458201.6111,6.6,,,Vis.,AAX,,65,70,X22768BL,,,,Z,,,,ASASSN-18FV,NEOA-JBS,STD,,,,
2458201.68487,6.417,0.005,,CV,JFRA,,ENSEMBLE,000-BMP-938,X22791DY,CLEAR=TR+TG+TB|KMAGERR=0.004|TEXP=21X5S,1,1.395,Z,,7.242,2458201.68764,N CAR 2018,AAVSO,STD,,,,
2458201.94097,6.8,,,Vis.,KEI,,65,70,X22783CE,,,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458201.94385,6.312,0.028,,V,BHQ,,ENSEMBLE,113,X22787CWC,,1,1.207,Z,,11.409,,ASASSN-18FV,VSS,STD,1,,,
2458201.94506,6.945,0.071,,B,BHQ,,ENSEMBLE,113,X22787CWC,,1,1.205,Z,,12.111,,ASASSN-18FV,VSS,STD,1,,,
2458201.96407,7.142,0.003,,U,BHQ,,51,,X22787CWY,,0,1.177,Z,-7.672,,,ASASSN-18FV,VSS,STD,1,,,
2458202.03286,6.484,,,V,VADA,B,000-BMP-922,000-BMP-925,X22787DDW,,0,1.137,Z,10.495,11.880,,ASASSN-18FV,AAVSO,STD,,,,
2458202.14583,6.4,,,V,MII,,HIP52103,t1 Car,Stellarium,,0,,V,6.5,5.0,,ASASSN-18FV,MCSE,STD,,,,
2458202.2063,6.446,0.009,,TG,BLD,B,ensemble,000-BMP-938,X22786FUY,,0,1.505,Z,,7.193,,ASASSN-18FV,ASSA,STD,,,,
2458202.41458,6.8,,,Vis.,AAX,BU,65,70,X22768BL,"""Clouds, twilight, 60mm f/15 refractor, eyepice 32mm.""",,,Z,,,,ASASSN-18FV,NEOA-JBS,STD,,,,
2458202.43403,6.6,,,Vis.,PLA,,6.5,7.2,X22786HOO,Dob 200 f/4.8,,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458202.52778,6.6,,,Vis.,FFAB,BU,6.5,6.8,X22787IB,,,,Z,,,,ASASSN-18FV,REA,STD,,,,
2458202.64583,6.6,,,Vis.,SWQ,B,63,71,X22781B,15X70B,,,Z,,,,ASASSN-18FV,REA,STD,,,,
2458202.67204,6.413,0.005,,CV,JFRA,,ENSEMBLE,000-BMP-938,X22791DY,CLEAR=TR+TG+TB|KMAGERR=0.004|TEXP=8X5S|BORDER OF FOV,1,1.4,Z,,7.242,2458202.67483,N CAR 2018,AAVSO,STD,,,,
2458202.69006,6.322,0.005,,CV,JFRA,,ENSEMBLE,000-BMP-938,X22791DY,CLEAR=TR+TG+TB|KMAGERR=0.004|TEXP=20X5S|BORDER OF FOV,1,1.393,Z,,7.242,2458202.69285,N CAR 2018,AAVSO,STD,,,,
2458202.91111,6.4,,,Vis.,WCG,,63,65,X22787H,Moonlight; 11x70 B,,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458202.93476,7.004,0.039,,B,BHQ,,ENSEMBLE,113,X22787CWC,,1,1.219,Z,,12.286,,ASASSN-18FV,VSS,STD,,,,
2458202.93839,6.197,0.050,,V,BHQ,,ENSEMBLE,113,X22787CWC,,1,1.212,Z,,11.467,,ASASSN-18FV,VSS,STD,,,,
2458202.94708,7.375,0.003,,U,BHQ,,51,113,X22787CWC,,0,1.200,Z,-7.044,-2.183,,ASASSN-18FV,VSS,STD,,,,
2458202.96875,6.6,,,Vis.,KEI,,65,70,X22783CE,,,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458203.41667,6.3,,,Vis.,PLA,,5.4,6.3,X22786HOO,Dob 200mm,,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458203.4389,6.4,,,Vis.,AAX,B,63,65,X22768BL,MOON REFRACTOR 60MM F/15,,,Z,,,,ASASSN-18FV,NEOA-JBS,STD,,,,
2458203.52083,6.3,,,Vis.,SWQ,B,63,71,X22781B,15x70B,,,Z,,,,ASASSN-18FV,REA,STD,,,,
2458203.55539,6.492,0.005,,CV,JFRA,,ENSEMBLE,000-BMP-938,X22791DY,CLEAR=TR+TG+TB|KMAGERR=0.004|TEXP=20X5S,1,1.684,Z,,7.242,2458203.55819,N CAR 2018,AAVSO,STD,,,,
2458203.57136,6.484,0.005,,CV,JFRA,,ENSEMBLE,000-BMP-938,X22791DY,CLEAR=TR+TG+TB|KMAGERR=0.004|TEXP=20X5S,1,1.614,Z,,7.242,2458203.57416,N CAR 2018,AAVSO,STD,,,,
2458203.58699,6.501,0.005,,CV,JFRA,,ENSEMBLE,000-BMP-938,X22791DY,CLEAR=TR+TG+TB|KMAGERR=0.004|TEXP=21X5S,1,1.557,Z,,7.242,2458203.58979,N CAR 2018,AAVSO,STD,,,,
2458203.60261,6.438,0.005,,CV,JFRA,,ENSEMBLE,000-BMP-938,X22791DY,CLEAR=TR+TG+TB|KMAGERR=0.004|TEXP=20X5S,1,1.509,Z,,7.242,2458203.60541,N CAR 2018,AAVSO,STD,,,,
2458203.61824,6.401,0.005,,CV,JFRA,,ENSEMBLE,000-BMP-938,X22791DY,CLEAR=TR+TG+TB|KMAGERR=0.004|TEXP=21X5S,1,1.471,Z,,7.242,2458203.62104,N CAR 2018,AAVSO,STD,,,,
2458203.63421,6.367,0.005,,CV,JFRA,,ENSEMBLE,000-BMP-938,X22791DY,CLEAR=TR+TG+TB|KMAGERR=0.004|TEXP=21X5S,1,1.44,Z,,7.242,2458203.63701,N CAR 2018,AAVSO,STD,,,,
2458203.70139,6.5,,,Vis.,PLA,,6.3,6.5,X22786HOO,Dob 200mm,,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458203.82014,6.4,,,Vis.,HSP,B,63,65,X22781MZ,,,,Z,,,,ASASSN-18fv,RASNZ-VSS,STD,,,,
2458203.90556,5.9,,,Vis.,WCG,B,58,60,X22791FD,"""11x70 B, Moonlight""",,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458203.93875,6.700,0.051,,B,BHQ,,ENSEMBLE,113,X22787CWC,,1,1.206,Z,,12.370,,ASASSN-18FV,VSS,STD,1,,,
2458203.93975,5.918,0.015,,V,BHQ,,ENSEMBLE,113,X22787CWC,,1,1.204,Z,,11.413,,ASASSN-18FV,VSS,STD,1,,,
2458203.95237,7.115,0.002,,U,BHQ,,51,113,X22787CWC,,0,1.187,Z,-7.692,-2.981,,ASASSN-18FV,VSS,STD,1,,,
2458203.95486,5.9,,,Vis.,PAW,,54,64,4677dxm,,,,Z,,,,N CAR 2018,VSS,STD,,,,
2458204.01000,6.986,0.039,,V,DDJ,,ENSEMBLE,105,X22811KN,,0,1.138,Z,,10.463,,ASASSN-18FV,AAVSO,STD,,,,
2458204.02771,5.8,,,Vis.,BDJB,BU,59,54,X22781MG,7x50 binoculars,,,Z,,,,ASASSN-18FV,ASSAU,STD,,,,
2458204.2825,6.003,0.018,,TG,BLD,B,ensemble,000-BMP-938,X22786FUY,,0,1.239,Z,,7.201,,ASASSN-18FV,ASSA,STD,,,,
2458204.44444,6.3,,,Vis.,PLA,,6.3,6.5,X22786HOO,Dob 200mm,,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458204.45506,5.939,0.049,,V,CAEA,,000-BBR-544,,X22803D,,0,1.318,Z,-10.277,,2458204.45787,ASASSN-18fv,AAVSO,STD,CDSOB,,,
2458204.5014,5.87,,,Vis.,OSE,,54,59,X22781LN,,,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458204.54514,6.4,,,Vis.,TYS,K,64,74,X22791RF,"""VISUAL FROM SLOOH DIGITAL IMAGE, TRI-G. LIMITED FOV.""",,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458204.6007,6.13,,,Vis.,OSE,,60,63SE,X22781LN,,,,Z,,,,ASASSN-18fv,AAVSO,STD,,,,
2458204.61592,6.076,0.068,,V,CAEA,,000-BBR-544,,X22803D,,0,1.109,Z,-9.678,,2458204.61874,ASASSN-18fv,AAVSO,STD,CDSOB,,,
2458204.62062,5.998,0.030,,V,CAEA,,000-BBR-544,,X22803D,,0,1.111,Z,-11.430,,2458204.62344,ASASSN-18fv,AAVSO,STD,CDSOB,,,
2458204.66667,6.4,,,Vis.,PLA,,6.3,6.5,X22786HOO,Dob 200mm,,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458204.7146,6.32,,,Vis.,OSE,,63SE,65,X22781LN,,,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458204.91597,6.6,,,Vis.,PAW,,64,58,4677dxm,,,,Z,,,,N CAR 2018,VSS,STD,,,,
2458204.97778,6.3,,,Vis.,HSP,B,63,,X22781MZ,,,,Z,,,,ASASSN-18FV,RASNZ-VSS,STD,,,,
2458205.02153,6.8,,,Vis.,PEX,B,63,70,X22783B,,,,Z,,,,ASASSN-18fv,AAVSO,STD,,,,
2458205.0312,6.4,,,Vis.,BNK,B,54,74,X22783B,,,,Z,,,,NOVA CAR 2018,AAVSO,STD,,,,
2458205.03999,6.498,0.010,,V,LPAE,,000-BMP-922,000-BMP-925,X22801AN,|VMAGINS=11.667|VERR=0.010|CREFMAG=10.500|CREFERR=0.063|KREFMAG=11.767|KREFERR=0.042|VX=0.0000|CX=0.0000|KX=0.0000|TV_BV=-0.0050|TV_BVERR=0.0060|TAVER=2.49,1,1.178,Z,15.668,17.064,,ASASSN-18FV,AAVSO,STD,101,,,
2458205.04197,7.437,0.009,,B,LPAE,,000-BMP-922,000-BMP-925,X22801AN,|VMAGINS=11.589|VERR=0.009|CREFMAG=11.311|CREFERR=0.089|KREFMAG=12.512|KREFERR=0.060|VX=0.0000|CX=0.0000|KX=0.0000|TB_BV=0.0320|TB_BVERR=0.0050|TAVER=2.49,1,1.175,Z,15.467,16.715,,ASASSN-18FV,AAVSO,STD,101,,,
2458205.04808,6.7,,,Vis.,BDJB,BUW,65,68,X22781MG,7x50 binoculars,,,Z,,,,ASASSN-18FV,ASSAU,STD,,,,
2458205.2233,6.624,0.014,,TG,BLD,B,ensemble,000-BMP-938,X22786FUY,,0,1.392,Z,,7.207,,ASASSN-18FV,ASSA,STD,,,,
2458205.2792,7.0,,,Vis.,PEX,,70,,X22783B,,,,Z,,,,ASASSN-18fv,AAVSO,STD,,,,
2458205.33333,6.2,,,Vis.,DCMA,B,5.1,,X22795ACB,,,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458205.40625,6.4,,,Vis.,PLA,B,6.3,6.5,X22786HOO,Dob 200mm,,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458205.4806,6.30,,,Vis.,OSE,,63SE,65,X22781LN,,,,Z,,,,ASASSN-18fv,AAVSO,STD,,,,
2458205.60694,6.4,,,Vis.,AAX,BU,63,65,X22768BL,MOON NEBULOSITY REFRACTOR 60MM F/13,,,Z,,,,ASASSN-18fv,NEOA-JBS,STD,,,,
2458205.6257,6.23,,,Vis.,OSE,,60,63SE,X22781LN,,,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458205.90625,5.7,,,Vis.,PAW,,54,58,4677dxm,,,,Z,,,,N CAR 2018,VSS,STD,,,,
2458205.92986,5.6,,,Vis.,WCG,B,54,58,X22791FD,"""11x70 B, Moonlight""",,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458205.95794,6.847,0.019,,B,BHQ,,ENSEMBLE,113,X22787CWC,,1,1.171,Z,,12.212,,ASASSN-18FV,VSS,STD,,,,
2458205.95936,5.864,0.025,,V,BHQ,,ENSEMBLE,113,X22787CWC,,1,1.170,Z,,11.400,,ASASSN-18FV,VSS,STD,,,,
2458205.96167,7.248,0.001,,U,BHQ,,ENSEMBLE,113,X22787CWC,,0,1.169,Z,,12.438,,ASASSN-18FV,VSS,STD,,,,
2458205.98611,6.2,,,Vis.,KEI,,60,63,X22783CE,,,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458206.0688,6.7,,,Vis.,PEX,B,63,70,X22783B,,,,Z,,,,ASASSN-18fv,AAVSO,STD,,,,
2458206.08590,5.9,,,Vis.,BDJB,B,59,60,X22781MG,7x50 binoculars; 80% Moon,,,Z,,,,ASASSN-18FV,ASSAU,STD,,,,
2458206.2729,6.433,0.011,,TG,BLD,B,ensemble,000-BMP-938,X22786FUY,,0,1.246,Z,,7.207,,ASASSN-18FV,ASSA,STD,,,,
2458206.41667,6.5,,,Vis.,PLA,,6.3,6.5,X22786HOO,Dob 200mm,,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458206.4750,6.36,,,Vis.,OSE,,63SE,65,X22781LN,,,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458206.5972,6.45,,,Vis.,OSE,,63SE,65,X22781LN,,,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458206.92083,6.8,,,Vis.,WCG,B,65,71,X22791FD,"""11x70 B, Moonlight""",,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458206.94334,7.245,0.048,,B,BHQ,,ENSEMBLE,113,X22787CWC,,1,1.186,Z,,12.132,,ASASSN-18FV,VSS,STD,,,,
2458206.94465,6.468,0.029,,V,BHQ,,ENSEMBLE,113,X22787CWC,,1,1.184,Z,,11.367,,ASASSN-18FV,VSS,STD,,,,
2458206.94801,7.595,0.002,,U,BHQ,,ENSEMBLE,113,X22787CWC,,0,1.182,Z,,12.194,,ASASSN-18FV,VSS,STD,,,,
2458206.98889,6.8,,,Vis.,PEX,B,63,70,X22783B,,,,Z,,,,ASASSN-18fv,AAVSO,STD,,,,
2458206.99376,6.2,,,Vis.,BDJB,BU,60,65,X22781MG,7x50 binoculars; Moon 80%,,,Z,,,,ASASSN-18fv,ASSAU,STD,,,,
2458207.2938,6.8,,,Vis.,PEX,B,63,70,X22783B,,,,Z,,,,ASASSN-18fv,AAVSO,STD,,,,
2458207.42500,6.2,,,Vis.,ACN,K,600,650,X22781B,,,,Z,,,,ASASSN-18FV,REA,STD,,,,
2458207.45833,6.4,,,Vis.,PLA,,6.3,6.5,X22786HOO,Dob 200mm,,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458207.55370,6.661,0.007,,CV,JFRA,,ENSEMBLE,000-BMP-938,X22770AD,CLEAR=TR+TG+TB|KMAGERR=0.004|TEXP=21X5S,1,1.642,Z,,7.242,2458207.55655,N CAR 2018,AAVSO,STD,,,,
2458207.56933,6.639,0.007,,CV,JFRA,,ENSEMBLE,000-BMP-938,X22770AD,CLEAR=TR+TG+TB|KMAGERR=0.004|TEXP=20X5S,1,1.58,Z,,7.242,2458207.57218,N CAR 2018,AAVSO,STD,,,,
2458207.58495,6.618,0.007,,CV,JFRA,,ENSEMBLE,000-BMP-938,X22770AD,CLEAR=TR+TG+TB|KMAGERR=0.004|TEXP=21X5S,1,1.528,Z,,7.242,2458207.58780,N CAR 2018,AAVSO,STD,,,,
2458207.60092,6.632,0.007,,CV,JFRA,,ENSEMBLE,000-BMP-938,X22770AD,CLEAR=TR+TG+TB|KMAGERR=0.004|TEXP=21X5S,1,1.486,Z,,7.242,2458207.60377,N CAR 2018,AAVSO,STD,,,,
2458207.63218,6.603,0.006,,CV,JFRA,,ENSEMBLE,000-BMP-938,X22770AD,CLEAR=TR+TG+TB|KMAGERR=0.004|TEXP=21X5S,1,1.427,Z,,7.242,2458207.63503,N CAR 2018,AAVSO,STD,,,,
2458207.92076,7.219,0.029,,B,BHQ,,ENSEMBLE,113,X22787CWC,,1,1.220,Z,,12.176,,ASASSN-18FV,VSS,STD,,,,
2458207.92197,6.562,0.046,,V,BHQ,,ENSEMBLE,113,X22787CWC,,1,1.218,Z,,11.338,,ASASSN-18FV,VSS,STD,,,,
2458207.93044,7.428,0.002,,U,BHQ,,51,113,X22787CWC,,0,1.205,Z,-7.700,-3.024,,ASASSN-18FV,VSS,STD,,,,
2458207.97917,6.7,,,Vis.,KEI,,65,70,X22783CE,,,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458207.97917,7.0,,,Vis.,WCG,B,65,71,X22791FD,"""11x70 B, Moonlight""",,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458208.05105,6.7,,,Vis.,BDJB,BU,63,68,X22781MG,7x50 binoculars,,,Z,,,,ASASSN-18FV,ASSAU,STD,,,,
2458208.43056,6.7,,,Vis.,PLA,B,6.5,7.2,X22786HOO,Dob 200mm,,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458208.4556,6.31,,,Vis.,OSE,,63SE,65,X22781LN,,,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458208.60372,6.565,0.012,,CV,JFRA,,ENSEMBLE,000-BMP-938,X22791DY,CLEAR=TR+TG+TB|KMAGERR=0.004|TEXP=13X5S|CLOUDS,1,1.473,Z,,7.242,2458208.60658,N CAR 2018,AAVSO,STD,,,,
2458208.61761,6.533,0.022,,CV,JFRA,,ENSEMBLE,000-BMP-938,X22791DY,CLEAR=TR+TG+TB|KMAGERR=0.004|TEXP=11X5S|CLOUDS,1,1.445,Z,,7.242,2458208.62047,N CAR 2018,AAVSO,STD,,,,
2458208.90764,6.7,,,Vis.,WCG,BU,65,71,X22791FD,"""11x70 B, Moonlight, Thin passing cloud""",,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458208.91852,7.199,0.042,,B,BHQ,,ENSEMBLE,113,X22787CWC,,1,1.218,Z,,12.072,,ASASSN-18FV,VSS,STD,,,,
2458208.91954,6.563,0.025,,V,BHQ,,ENSEMBLE,113,X22787CWC,,1,1.216,Z,,11.398,,ASASSN-18FV,VSS,STD,,,,
2458209.45833,6.8,,,Vis.,PLA,B,6.5,7.2,X22786HOO,,,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458209.93053,7.273,0.034,,B,BHQ,,ENSEMBLE,113,X22787CWC,,1,1.193,Z,,12.265,,ASASSN-18FV,VSS,STD,,,,
2458209.93125,6.8,,,Vis.,WCG,B,65,72,X22791FD,"""11x70 B, Moonlight""",,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458209.93284,6.436,0.057,,V,BHQ,,ENSEMBLE,113,X22787CWC,,1,1.190,Z,,11.234,,ASASSN-18FV,VSS,STD,,,,
2458209.93459,7.271,0.001,,U,BHQ,,ENSEMBLE,113,X22787CWC,,0,1.189,Z,,12.319,,ASASSN-18FV,VSS,STD,,,,
2458209.97917,6.8,,,Vis.,KEI,,65,70,X22783CE,,,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458210.50574,6.53,,,CV,AGUA,,X22818AH,X22818AH,X22818AH,Full moon.,0,,Z,5.1,9.7,,NOVA CAR 2018,,STD,,,,
2458210.94227,7.230,0.030,,B,BHQ,,ENSEMBLE,113,X22787CWC,,1,1.174,Z,,12.241,,ASASSN-18FV,VSS,STD,,,,
2458210.94463,6.654,0.035,,V,BHQ,,ENSEMBLE,113,X22787CWC,,1,1.171,Z,,11.415,,ASASSN-18FV,VSS,STD,,,,
2458210.94708,7.175,0.001,,U,BHQ,,ENSEMBLE,113,X22787CWC,,0,1.170,Z,,12.254,,ASASSN-18FV,VSS,STD,,,,
2458210.96181,6.7,,,Vis.,KEI,,65,70,X22783CE,,,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458211.0250,7.0,,,Vis.,PEX,,70,,X22783B,,,,Z,,,,ASASSN-18fv,AAVSO,STD,,,,
2458211.49514,6.6,,,Vis.,AAX,,65,70,X22768BL,"""Refractor 60mm f/15, eyepiece 32mm""",,,Z,,,,ASASSN-18fv,NEOA-JBS,STD,,,,
2458211.5444,6.86,,,Vis.,OSE,,68,70,X22781LN,,,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458211.90764,6.9,,,Vis.,HSP,B,65,72,X22781MZ,,,,Z,,,,ASASSN-18FV,RASNZ-VSS,STD,,,,
2458211.99653,7.4,,,Vis.,KEI,,72,78,X22783CE,,,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458212.07976,6.74,0.05,,TG,BDJB,U,000-BBR-768,000-BJL-022,X22831ADI,"""Canon 1100D, 100mm, ISO 100, f2.0, 5 sec x 20 images; some cloud close to imaging area""",,,Z,,,,ASASSN-18FV,ASSAU,STD,,,,
2458212.41667,6.8,,,Vis.,ACN,K,650,700,X22781B,,,,Z,,,,ASASSN-18FV,REA,STD,,,,
2458212.50417,6.6,,,Vis.,AAX,,65,70,X22768BL,,,,Z,,,,ASASSN-18fv,NEOA-JBS,STD,,,,
2458212.5326,6.78,,,Vis.,OSE,,65,68,X22781LN,,,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458212.62192,6.790,0.009,,V,CAEA,,000-BMP-920,,X22825CE,,0,1.130,Z,-10.203,,2458212.62482,ASASSN-18fv,,STD,,,,
2458213.0806,7.4,,,Vis.,PEX,,74,,X22783B,,,,Z,,,,ASASSN-18fv,AAVSO,STD,,,,
2458213.42708,6.7,,,Vis.,SWQ,BU,65,70,X22768bl,15x70B,,,Z,,,,ASASSN-18FV,REA,STD,,,,
2458213.49602,6.850,0.008,,V,CAEA,,000-BMP-920,,X22825CE,,0,1.156,Z,-10.162,,2458213.49892,ASASSN-18fv,,STD,,,,
2458213.52083,7.0,,,Vis.,FFAD,,72,,X22826JD,,,,Z,,,,ASASSN-18FV,,STD,,,,
2458213.57243,6.818,0.016,,CV,JFRA,,ENSEMBLE,000-BMP-938,X22791DY,CLEAR=TR+TG+TB|KMAGERR=0.004|TEXP=5X5S|CLOUDS,1,1.517,Z,,7.242,2458213.57533,N CAR 2018,AAVSO,STD,,,,
2458213.57982,6.771,0.013,,CV,JFRA,,ENSEMBLE,000-BMP-938,X22791DY,CLEAR=TR+TG+TB|KMAGERR=0.004|TEXP=2X5S,1,1.497,Z,,7.242,2458213.58272,N CAR 2018,AAVSO,STD,,,,
2458213.58920,6.770,0.007,,CV,JFRA,,ENSEMBLE,000-BMP-938,X22791DY,CLEAR=TR+TG+TB|KMAGERR=0.004|TEXP=21X5S,1,1.475,Z,,7.242,2458213.59210,N CAR 2018,AAVSO,STD,,,,
2458213.60205,6.717,0.007,,CV,JFRA,,ENSEMBLE,000-BMP-938,X22791DY,CLEAR=TR+TG+TB|KMAGERR=0.004|TEXP=12X5S|CLOUDS,1,1.449,Z,,7.242,2458213.60495,N CAR 2018,AAVSO,STD,,,,
2458213.60417,6.7,,,Vis.,SWQ,BU,65,70,X22768bl,15x70B,,,Z,,,,ASASSN-18FV,REA,STD,,,,
2458213.92083,7.0,,,Vis.,WCG,,68,74,X22791FD,11x70 B,,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458213.97222,7.1,,,Vis.,KEI,,70,71,X22783CE,,,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458214.0479,7.3,,,Vis.,PEX,,72,74,X22783B,,,,Z,,,,ASASSN-18fv,AAVSO,STD,,,,
2458214.0833,6.6,,,Vis.,BNK,,51,74,X22783B,,,,Z,,,,NOVA CAR 2018,AAVSO,STD,,,,
2458214.35556,5.98,,,Vis.,LOCA,,HD 92063 ,HD 93502,X22786N,,,,Z,,,,ASASSN-18FV,AAVSO,STD,,,,
2458214.4049,6.3,,,Vis.,AAX,,55,65,X22768BL,"""TWILIGHT, REFRACTOR 60MM F/15""",,,Z,,,,ASASSN-18FV,NEOA-JBS,STD,,,,
2458214.42014,6.1,,,Vis.,ACN,K,650,,X22781B,,,,Z,,,,ASASSN-18FV,REA,STD,,,,
2458214.43403,6.6,,,Vis.,SWQ,BU,70,65,X22768bl,15x70B,,,Z,,,,ASASSN-18FV,REA,STD,,,,
