JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2452883.65,9.1,,,Vis.,DEQ,,88,96,D030829,,,,V,,,,V475 SCT,,STD,,,,
2452883.6660,8.9,,,Vis.,KRB,Y,88,96,SD2003,BRIGHTER,,,V,,,,V475 SCT,,STD,,,,
2452883.6722,8.8,,,Vis.,SRB,,96,94,D030829,,,,V,,,,V475 SCT,,STD,,,,
2452883.6764,9.0,,,Vis.,SUF,BF,88,96,030829,,,,V,,,,V475 SCT,,STD,,,,
2452883.9076,8.7,,,Vis.,MTH,,88,,030829,,,,V,,,,V475 SCT,,STD,,,,
2452884.000,8.6,,,Vis.,BNK,K,88,94,VSM,,,,Z,,,,V475 SCT,AAVSO,STD,,,,
2452884.0701,9.1,,,Vis.,SRX,K,NA,,NA,,,,V,,,,V475 SCT,,STD,,,,
2452884.300,8.5,,,Vis.,RRZ,,,,,,,,V,,,,V475 SCT,MCSE,STD,,,,
2452884.309,8.9,,,Vis.,KIS,,,,D030829,,,,V,,,,V475 SCT,AFOEV,STD,,,,
2452884.3090,8.6,,,Vis.,KWO,K,85,87,OTERO,,,,V,,,,V475 SCT,AFOEV,STD,,,,
2452884.3201,9.0,,,Vis.,BSR,,,,,,,,V,,,,V475 SCT,,STD,,,,
2452884.326,8.4,,,Vis.,GRL,KTY,E-6,G+3,NAS.VSS,,,,V,,,,V475 SCT,NAS,STD,,,,
2452884.328,8.8,,,Vis.,KVI,,,,,,,,V,,,,V475 SCT,MCSE,STD,,,,
2452884.3300,8.7,,,Vis.,BXA,,,,,,,,V,,,,V475 SCT,AFOEV,STD,,,,
2452884.3310,8.0,,,Vis.,SFI,G,887,,MEGASTAR,,,,V,,,,V475 SCT,,STD,,,,
2452884.3313,8.9,,,Vis.,BSR,,,,,,,,V,,,,V475 SCT,,STD,,,,
2452884.3319,8.8,,,Vis.,VSD,,8.8-9.6,,SD0903,,,,V,,,,V475 SCT,,STD,,,,
2452884.3333,9.3,,,Vis.,MZS,,,,,901032000,,,V,,,,V475 SCT,MCSE,STD,,,,
2452884.3333,8.8,,,Vis.,VDL,,8.8  9.6,,SD030830,,,,V,,,,V475 SCT,,STD,,,,
2452884.3360,7.7,,,Vis.,SFI,G,633,887,MEGASTAR,,,,V,,,,V475 SCT,,STD,,,,
2452884.3382,8.9,,,Vis.,HHU,,8.8-9.4,,D030829,,,,V,,,,V475 SCT,,STD,,,,
2452884.349,8.9,,,Vis.,BMU,,,,,,,,V,,,,V475 SCT,KNVWS,STD,,,,
2452884.35,8.3,,,Vis.,VET,,,,,,,,V,,,,V475 SCT,AFOEV,STD,,,,
2452884.350,8.7,,,Vis.,VDE,,,,,,,,V,,,,V475 SCT,KNVWS,STD,,,,
2452884.3500,8.5,,,Vis.,CPS,,7.7-8.8,,SD0803,,,,V,,,,V475 SCT,,STD,,,,
2452884.3563,8.5,,,Vis.,SSW,Y,77,88,D030829,,,,V,,,,V475 SCT,,STD,,,,
2452884.3693,8.5,,,Vis.,SFI,G,887,,MEGASTAR,,,,V,,,,V475 SCT,,STD,,,,
2452884.37,8.9,,,Vis.,HUR,K,,,,,,,V,,,,V475 SCT,,STD,,,,
2452884.3938,8.5,,,Vis.,BVE,Y,77,88,SD2003,ACTIVE,,,V,,,,V475 SCT,KNVWS,STD,,,,
2452884.3965,8.4,,,Vis.,DPA,,7.7  8.8,,D030829,,,,V,,,,V475 SCT,,STD,,,,
2452884.4132,8.6,,,Vis.,BOS,,88,98,D030829,,,,V,,,,V475 SCT,KNVWS,STD,,,,
2452884.4174,8.0,,,Vis.,GGX,,,,,,,,V,,,,V475 SCT,AFOEV,STD,,,,
2452884.4271,8.20,,,V,RZD,,109,96,AAVSO,,,,V,,,,V475 SCT,AFOEV,STD,,,,
2452884.4389,8.6,,,Vis.,RJG,V,77,88,SD2003,,,,V,,,,V475 SCT,,STD,,,,
2452884.4417,8.7,,,Vis.,CAI,V,77,88,SD2003,,,,V,,,,V475 SCT,,STD,,,,
2452884.4722,8.7,,,Vis.,DNO,T,84,88,ATLAS,,,,V,,,,V475 SCT,,STD,,,,
2452884.5799,8.41,,,V,PAH,,,,,,,,V,,,,V475 SCT,,STD,,,,
2452884.6104,8.7,,,Vis.,KRB,,77,88,SD2003,,,,V,,,,V475 SCT,,STD,,,,
2452884.6215,8.6,,,Vis.,DEQ,,88,91,D030829,,,,V,,,,V475 SCT,,STD,,,,
2452884.641,8.6,,,Vis.,MYC,,77,88,SD2003,,,,V,,,,V475 SCT,,STD,,,,
2452884.6764,8.4,,,Vis.,SRB,,77,88,D030829,,,,V,,,,V475 SCT,,STD,,,,
2452884.716,9.2,,,Vis.,AAP,,88,96,SD030829,,,,V,,,,V475 SCT,,STD,,,,
2452884.8542,8.9,,,Vis.,HSC,T,88,88,1844-09,,,,V,,,,V475 SCT,,STD,,,,
2452884.909,8.4,,,Vis.,MTH,,88,,030829,,,,V,,,,V475 SCT,,STD,,,,
2452884.9813,8.6,,,Vis.,JA,,,,,,,,V,,,,V475 SCT,,STD,,,,
2452885.200,8.5,,,Vis.,RRZ,,,,,,,,V,,,,V475 SCT,MCSE,STD,,,,
2452885.208,8.9,,,Vis.,KIS,,,,D030829,,,,V,,,,V475 SCT,AFOEV,STD,,,,
2452885.302,8.8,,,Vis.,CSM,,,,,,,,V,,,,V475 SCT,MCSE,STD,,,,
2452885.312,9.2,,,Vis.,SJZ,,88,96,SD2003,,,,V,,,,V475 SCT,,STD,,,,
2452885.3146,8.9,,,Vis.,VDL,,8.8  9.6,,SD030830,,,,V,,,,V475 SCT,,STD,,,,
2452885.3167,8.7,,,Vis.,VSD,,8.8-9.6,,SD0903,,,,V,,,,V475 SCT,,STD,,,,
2452885.320,8.7,,,Vis.,KJU,,,,,,,,V,,,,V475 SCT,MCSE,STD,,,,
2452885.320,8.8,,,Vis.,KVI,,,,,,,,V,,,,V475 SCT,MCSE,STD,,,,
2452885.3257,8.9,,,Vis.,NDQ,,,,,,,,V,,,,V475 SCT,AFOEV,STD,,,,
2452885.3264,9.0,,,Vis.,VDL,,8.8  9.6,,SD030830,,,,V,,,,V475 SCT,,STD,,,,
2452885.3278,8.8,,,Vis.,SSW,,88,91,D030829,,,,V,,,,V475 SCT,,STD,,,,
2452885.329,8.7,,,Vis.,CMG,,,,,,,,V,,,,V475 SCT,KNVWS,STD,,,,
2452885.3299,8.9,,,Vis.,MUY,,8.8-9.1,,SD0903,,,,V,,,,V475 SCT,,STD,,,,
2452885.3300,8.8,,,Vis.,VNL,,88,96,SD2003,,,,V,,,,V475 SCT,,STD,,,,
2452885.3347,8.5,,,Vis.,FAA,,75,88,SD2003,,,,V,,,,V475 SCT,,STD,,,,
2452885.34,8.2,,,Vis.,VET,,,,,,,,V,,,,V475 SCT,AFOEV,STD,,,,
2452885.340,8.9,,,Vis.,KSR,,,,,,,,V,,,,V475 SCT,MCSE,STD,,,,
2452885.3507,8.5,,,Vis.,WWJ,R,77,88,030829,RED,,,V,,,,V475 SCT,,STD,,,,
2452885.352,8.9,,,V,OAR,,,,,Used CONVERTV at HQ,,,V,,,,V475 SCT,,STD,,,,
2452885.353,8.3,,,R,OAR,,,,,Used CONVERTV at HQ,,,V,,,,V475 SCT,,STD,,,,
2452885.3576,8.7,,,Vis.,KWO,K,85,87,OTERO,,,,V,,,,V475 SCT,AFOEV,STD,,,,
2452885.358,8.8,,,Vis.,BMU,,,,,,,,V,,,,V475 SCT,KNVWS,STD,,,,
2452885.3600,8.6,,,Vis.,BXA,,,,,,,,V,,,,V475 SCT,AFOEV,STD,,,,
2452885.361,8.6,,,Vis.,VOL,,77,88,D030829,,,,V,,,,V475 SCT,AFOEV,STD,,,,
2452885.362,8.7,,,Vis.,VDE,,,,,,,,V,,,,V475 SCT,KNVWS,STD,,,,
2452885.380,8.9,,,Vis.,RWG,,,,D030829,,,,V,,,,V475 SCT,,STD,,,,
2452885.3833,8.6,,,Vis.,CPS,,7.7-8.8,,SD0803,,,,V,,,,V475 SCT,,STD,,,,
2452885.4056,8.7,,,Vis.,DPA,,8.8  9.6,,D030829,,,,V,,,,V475 SCT,,STD,,,,
2452885.406,8.4,,,Vis.,MOI,,,,,,,,V,,,,V475 SCT,AFOEV,STD,,,,
2452885.4097,8.2,,,Vis.,GGX,,,,,,,,V,,,,V475 SCT,AFOEV,STD,,,,
2452885.4201,9.1,,,Vis.,BVE,Y,88,96,SD2003,ACTIVE,,,V,,,,V475 SCT,KNVWS,STD,,,,
2452885.4333,8.5,,,Vis.,BOS,,88,,D030829,,,,V,,,,V475 SCT,KNVWS,STD,,,,
2452885.4681,8.8,,,Vis.,LLQ,M,88,96,SD030829,MOON,,,V,,,,V475 SCT,,STD,,,,
2452885.4688,8.7,,,Vis.,AAX,M,77,88,SD030829,MOON,,,V,,,,V475 SCT,,STD,,,,
2452885.4729,8.7,,,Vis.,DNO,T,84,88,ATLAS,,,,V,,,,V475 SCT,,STD,,,,
2452885.5785,8.63,,,V,WJD,G,961,980,K,,,,V,,,,V475 SCT,,STD,,,,
2452885.5833,8.07,,,R,WJD,G,924,965,K,,,,V,,,,V475 SCT,,STD,,,,
2452885.5896,9.0,,,Vis.,KMA,,88,96,030829,,,,V,,,,V475 SCT,,STD,,,,
2452885.6319,9.1,,,Vis.,KRB,,88,96,SD2003,FADING,,,V,,,,V475 SCT,,STD,,,,
2452885.6424,9.0,,,Vis.,SXN,,91,96,SD03,,,,V,,,,V475 SCT,,STD,,,,
2452885.6438,8.8,,,Vis.,AAX,,77,88,SD030829,,,,V,,,,V475 SCT,,STD,,,,
2452885.65832,8.656,0.024,,V,HUZ,,96,118,X17144Q,U_OF_S_STUDENT IMAGES ANALYSED BY HUZ,0,,Z,9.582,11.781,,V475 SCT,AAVSO,STD,1,,,
2452885.6590,9.0,,,Vis.,HUZ,,88,91,SD2003,,,,V,,,,V475 SCT,,STD,,,,
2452885.6743,8.9,,,Vis.,HUZ,,88,91,SD2003,,,,V,,,,V475 SCT,,STD,,,,
2452885.7028,9.0,,,Vis.,AAP,,88,96,SD030829,,,,V,,,,V475 SCT,,STD,,,,
2452885.8431,8.8,,,Vis.,HSC,T,88,88,1844-09,,,,V,,,,V475 SCT,,STD,,,,
2452885.9083,9.0,,,Vis.,MTH,,88,,030829,,,,V,,,,V475 SCT,,STD,,,,
2452886.3,8.8,,,Vis.,IVM,,87,96,,,,,V,,,,V475 SCT,AFOEV,STD,,,,
2452886.3125,9.8,,,Vis.,BSR,,,,,,,,V,,,,V475 SCT,,STD,,,,
2452886.313,8.9,,,Vis.,CSM,,,,,,,,V,,,,V475 SCT,MCSE,STD,,,,
2452886.32,9.3,,,Vis.,KSZ,,,,,,,,V,,,,V475 SCT,MCSE,STD,,,,
2452886.3201,8.9,,,Vis.,VSD,,8.8-9.6,,SD0903,,,,V,,,,V475 SCT,,STD,,,,
2452886.322,8.9,,,Vis.,CMG,,,,,,,,V,,,,V475 SCT,KNVWS,STD,,,,
2452886.3229,8.9,,,Vis.,KWO,K,85,87,OTERO,,,,V,,,,V475 SCT,AFOEV,STD,,,,
2452886.3264,9.3,,,Vis.,BSR,,,,,,,,V,,,,V475 SCT,,STD,,,,
2452886.3264,8.9,,,Vis.,MUY,,8.8-9.1,,SD0903,,,,V,,,,V475 SCT,,STD,,,,
2452886.3299,9.1,,,Vis.,KOC,,,,,      =,,,V,,,,V475 SCT,MCSE,STD,,,,
2452886.3306,9.1,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3306,9.2,,,Vis.,VDL,,8.8  9.6,,SD030830,,,,V,,,,V475 SCT,,STD,,,,
2452886.3326,9.1,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3333,9.6,,,Vis.,BSR,,,,,,,,V,,,,V475 SCT,,STD,,,,
2452886.3333,9.0,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3333,9.3,,,Vis.,MZS,,,,,903032000,,,V,,,,V475 SCT,MCSE,STD,,,,
2452886.3347,9.0,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3368,9.0,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3375,9.1,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3380,8.8,,,V,BOA,,,,,,,,V,,,,V475 SCT,AFOEV,STD,,,,
2452886.3389,9.1,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3396,9.1,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3403,9.1,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3417,9.2,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3424,9.2,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3431,9.2,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3438,8.8,,,Vis.,CLZ,,,,,,,,V,,,,V475 SCT,AFOEV,STD,,,,
2452886.344,8.9,,,Vis.,BMU,,,,,,,,V,,,,V475 SCT,KNVWS,STD,,,,
2452886.3444,9.3,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3451,9.2,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3458,9.2,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3458,9.7,,,Vis.,HHU,,9.6-9.8,,D030829,,,,V,,,,V475 SCT,,STD,,,,
2452886.3472,9.1,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.349,8.8,,,Vis.,VDE,,,,,,,,V,,,,V475 SCT,KNVWS,STD,,,,
2452886.3493,9.1,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.35,8.6,,,Vis.,VET,,,,,,,,V,,,,V475 SCT,AFOEV,STD,,,,
2452886.3507,9.0,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3514,9.0,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3528,9.1,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3535,9.1,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3542,9.4,,,Vis.,BSR,,,,,,,,V,,,,V475 SCT,,STD,,,,
2452886.3542,9.1,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3549,9.1,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3556,9.2,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3569,9.2,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3576,9.2,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3583,9.2,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3590,9.2,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3597,9.2,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3604,9.3,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3611,9.3,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3618,9.2,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3625,9.2,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3632,9.2,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3639,9.2,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3646,9.1,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.365,8.3,,,Vis.,MOI,,,,,,,,V,,,,V475 SCT,AFOEV,STD,,,,
2452886.3653,9.1,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3660,9.1,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3667,9.1,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3674,8.9,,,Vis.,DPA,,8.8  9.6,,D030829,,,,V,,,,V475 SCT,,STD,,,,
2452886.3674,9.1,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3681,9.0,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3688,8.9,,,Vis.,CPS,,8.8-9.1,,SD0803,,,,V,,,,V475 SCT,,STD,,,,
2452886.3688,9.1,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3694,9.1,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.370,9.0,,,Vis.,RWG,,,,D030829,,,,V,,,,V475 SCT,,STD,,,,
2452886.3701,9.1,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3708,9.1,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3722,9.2,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3729,9.2,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3736,9.2,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.3743,9.2,,,Vis.,FSE,T,83,90,TYCHO,,,,V,,,,V475 SCT,,STD,,,,
2452886.377,9.1,,,Vis.,GRL,KTY,G-4,H=V,NAS.VSS,,,,V,,,,V475 SCT,NAS,STD,,,,
2452886.3958,8.2,,,Vis.,GGX,,,,,,,,V,,,,V475 SCT,AFOEV,STD,,,,
2452886.42,9.0,,,Vis.,HUR,K,,,,,,,V,,,,V475 SCT,,STD,,,,
2452886.4271,8.9,,,Vis.,BOS,,88,96,D030829,,,,V,,,,V475 SCT,KNVWS,STD,,,,
2452886.4597,9.3,,,Vis.,AAX,M,88,96,SD030829,MOON,,,V,,,,V475 SCT,,STD,,,,
2452886.4597,9.0,,,Vis.,LLQ,M,88,96,SD030829,MOON,,,V,,,,V475 SCT,,STD,,,,
2452886.5342,9.2,,,Vis.,WWJ,,88,96,030829,,,,V,,,,V475 SCT,,STD,,,,
2452886.5479,9.3,,,Vis.,TDB,,96,88,SD03,      =,,,V,,,,V475 SCT,,STD,,,,
2452886.5724,8.81,,,V,WJD,G,959, 979,K,,,,V,,,,V475 SCT,,STD,,,,
2452886.5750,8.93,,,V,WJD,G,959, 979,K,,,,V,,,,V475 SCT,,STD,,,,
2452886.5776,8.90,,,V,WJD,G,959, 979,K,,,,V,,,,V475 SCT,,STD,,,,
2452886.5809,8.89,,,V,WJD,G,959, 979,K,,,,V,,,,V475 SCT,,STD,,,,
2452886.5819,9.0,,,Vis.,AWJ,,88,91,SD030829,,,,V,,,,V475 SCT,,STD,,,,
2452886.5819,9.1,,,Vis.,BTB,,88,96,SD2003,,,,V,,,,V475 SCT,,STD,,,,
2452886.5837,8.88,,,V,WJD,G,959, 979,K,,,,V,,,,V475 SCT,,STD,,,,
2452886.5863,8.89,,,V,WJD,G,959, 979,K,,,,V,,,,V475 SCT,,STD,,,,
2452886.5889,8.89,,,V,WJD,G,959, 979,K,,,,V,,,,V475 SCT,,STD,,,,
2452886.5915,8.87,,,V,WJD,G,959, 979,K,,,,V,,,,V475 SCT,,STD,,,,
2452886.5940,8.87,,,V,WJD,G,959, 979,K,,,,V,,,,V475 SCT,,STD,,,,
2452886.5966,8.90,,,V,WJD,G,959, 979,K,,,,V,,,,V475 SCT,,STD,,,,
2452886.5992,8.88,,,V,WJD,G,959, 979,K,,,,V,,,,V475 SCT,,STD,,,,
2452886.6033,8.89,,,V,WJD,G,959, 979,K,,,,V,,,,V475 SCT,,STD,,,,
2452886.6059,8.89,,,V,WJD,G,959, 979,K,,,,V,,,,V475 SCT,,STD,,,,
2452886.6085,8.91,,,V,WJD,G,959, 979,K,,,,V,,,,V475 SCT,,STD,,,,
2452886.6111,8.91,,,V,WJD,G,959, 979,K,,,,V,,,,V475 SCT,,STD,,,,
2452886.6137,8.89,,,V,WJD,G,959, 979,K,,,,V,,,,V475 SCT,,STD,,,,
2452886.6163,8.93,,,V,WJD,G,959, 979,K,,,,V,,,,V475 SCT,,STD,,,,
2452886.6181,9.3,,,Vis.,DEQ,,96 96,98,D030829,,,,V,,,,V475 SCT,,STD,,,,
